1160,Six of a Kind (1934),Comedy,4,1,2.1666666666666665
2797,Big (1988),Comedy|Fantasy,5,1,3.8558014755197854
593,"Silence of the Lambs, The (1991)",Drama|Thriller,5,1,4.3518231186966645
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,5,1,3.711234911792015
597,Pretty Woman (1990),Comedy|Romance,5,1,3.641491395793499
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,5,1,3.5636363636363635
1468,Booty Call (1997),Comedy|Romance,5,1,2.5625
1199,Brazil (1985),Sci-Fi,5,1,4.097480832420591
1212,"Third Man, The (1949)",Mystery|Thriller,5,1,4.452083333333333
3441,Red Dawn (1984),Action|War,5,1,3.2757894736842106
976,"Farewell to Arms, A (1932)",Romance|War,5,1,3.5714285714285716
1417,"Portrait of a Lady, The (1996)",Drama,5,1,2.7674418604651163
2835,Chill Factor (1999),Action|Thriller,5,1,2.5357142857142856
2513,Pet Sematary (1989),Horror,5,1,2.960655737704918
876,Police Story 4: Project S (Chao ji ji hua) (1993),Action,5,1,2.857142857142857
1743,Arguing the World (1996),Documentary,5,1,3.909090909090909
375,Safe Passage (1994),Drama,5,2,3.2941176470588234
3601,"Castaway Cowboy, The (1974)",Comedy|Western,4,4,4.0
2294,Antz (1998),Animation|Children's,5,1,3.483720930232558
1331,Audrey Rose (1977),Horror,5,1,3.18
2739,"Color Purple, The (1985)",Drama,5,1,3.8555555555555556
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,4,1,2.207317073170732
3844,Steel Magnolias (1989),Drama,5,1,3.593137254901961
155,Beyond Rangoon (1995),Drama|War,5,1,3.413793103448276
3436,Dying Young (1991),Drama|Romance,5,1,2.7890625
950,"Thin Man, The (1934)",Mystery,5,1,4.239726027397261
2606,Idle Hands (1999),Comedy|Horror,5,1,2.7246376811594204
3124,Agnes Browne (1999),Comedy|Drama,5,1,3.323529411764706
3843,Sleepaway Camp (1983),Horror,5,1,2.6333333333333333
3431,Death Wish II (1982),Action|Drama,5,1,2.6705882352941175
1863,Major League: Back to the Minors (1998),Comedy,5,1,2.2183098591549295
1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,5,1,2.090909090909091
1561,Wedding Bell Blues (1996),Comedy,4,3,3.25
744,Brothers in Trouble (1995),Drama,3,1,2.0
108,Catwalk (1995),Documentary,5,1,2.857142857142857
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,5,1,4.137142857142857
368,Maverick (1994),Action|Comedy|Western,5,1,3.5236907730673317
1198,Raiders of the Lost Ark (1981),Action|Adventure,5,1,4.477724741447892
34,Babe (1995),Children's|Comedy|Drama,5,1,3.8914905768132497
2888,Drive Me Crazy (1999),Comedy|Romance,5,1,2.7815126050420167
2663,It Came from Beneath the Sea (1955),Sci-Fi,5,1,3.0754716981132075
1344,Cape Fear (1962),Film-Noir|Thriller,5,1,3.9224376731301938
3152,"Last Picture Show, The (1971)",Drama,5,1,3.9717514124293785
1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,5,1,2.6345381526104417
193,Showgirls (1995),Drama,5,1,2.0506912442396312
1404,Night Falls on Manhattan (1997),Crime|Drama,5,1,3.1447368421052633
211,"Browning Version, The (1994)",Drama,5,2,3.5588235294117645
3235,Where the Buffalo Roam (1980),Comedy,5,1,3.0
1068,Crossfire (1947),Crime|Film-Noir,5,1,3.6857142857142855
2200,Under Capricorn (1949),Drama,3,2,2.5
1675,Incognito (1997),Crime|Thriller,5,2,3.090909090909091
796,"Very Natural Thing, A (1974)",Drama,4,2,3.3333333333333335
1378,Young Guns (1988),Action|Comedy|Western,5,1,3.4181494661921707
1500,Grosse Pointe Blank (1997),Comedy|Crime,5,1,3.813380281690141
2003,Gremlins (1984),Comedy|Horror,5,1,3.268041237113402
3198,Papillon (1973),Drama,5,1,4.073846153846154
2907,Superstar (1999),Comedy,5,1,2.4460093896713615
2261,One Crazy Summer (1986),Comedy,5,1,3.329192546583851
1183,"English Patient, The (1996)",Drama|Romance|War,5,1,3.609706774519717
126,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy,5,1,1.9898989898989898
2771,Brokedown Palace (1999),Drama,5,1,2.888888888888889
101,Bottle Rocket (1996),Comedy,5,1,3.869565217391304
3043,Meatballs 4 (1992),Comedy,5,1,1.725
1165,"Bloody Child, The (1996)",Drama|Thriller,1,1,1.0
2342,Hard Core Logo (1996),Comedy,5,1,3.727272727272727
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,4,2,3.0
1259,Stand by Me (1986),Adventure|Comedy|Drama,5,1,4.0969187675070025
2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,5,1,3.8584070796460175
830,"First Wives Club, The (1996)",Comedy,5,1,2.952542372881356
81,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,5,1,3.1626506024096384
1226,"Quiet Man, The (1952)",Comedy|Romance,5,1,4.053097345132743
847,"Big Squeeze, The (1996)",Comedy|Drama,3,1,1.8571428571428572
2007,Polish Wedding (1998),Comedy,4,1,2.6769230769230767
2212,"Man Who Knew Too Much, The (1934)",Thriller,5,1,3.8359375
3936,"Phantom of the Opera, The (1943)",Drama|Thriller,5,1,3.7232142857142856
3538,East is East (1999),Comedy,5,1,3.664772727272727
1869,Black Dog (1998),Action|Thriller,5,1,2.3137254901960786
3008,Last Night (1998),Thriller,5,1,3.7254901960784315
939,"Reluctant Debutante, The (1958)",Comedy|Drama,5,1,3.1818181818181817
3313,Class Reunion (1982),Comedy,4,1,2.25
3611,Saludos Amigos (1943),Animation|Children's|Comedy,5,1,3.066666666666667
385,"Man of No Importance, A (1994)",Drama,5,2,3.4
3026,Slaughterhouse (1987),Horror,4,1,1.5
2484,Tinseltown (1998),Comedy,2,2,2.0
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,5,1,4.133819951338199
1175,Delicatessen (1991),Comedy|Sci-Fi,5,1,4.002717391304348
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,5,1,3.388423988842399
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,5,1,3.5926605504587155
1441,Benny & Joon (1993),Comedy|Romance,5,1,3.444906444906445
1031,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,5,1,3.479623824451411
1892,"Perfect Murder, A (1998)",Mystery|Thriller,5,1,3.371571072319202
2052,Hocus Pocus (1993),Children's|Comedy,5,1,2.8688524590163933
2313,"Elephant Man, The (1980)",Drama,5,1,4.013129102844639
2463,Ruthless People (1986),Comedy,5,1,3.4610526315789474
28,Persuasion (1995),Romance,5,1,4.055865921787709
436,Color of Night (1994),Drama|Thriller,5,1,2.652482269503546
2079,Kidnapped (1960),Children's|Drama,4,3,3.5714285714285716
3841,Air America (1990),Action|Comedy,5,1,2.7549019607843137
2180,Torn Curtain (1966),Thriller,5,1,3.3275862068965516
183,Mute Witness (1994),Thriller,5,1,3.4827586206896552
210,Wild Bill (1995),Western,5,1,3.1463414634146343
1496,Anna Karenina (1997),Drama|Romance,5,1,3.16
3445,Eyes of Laura Mars (1978),Mystery|Thriller,5,1,3.194244604316547
2522,Airport '77 (1977),Drama,5,1,2.3544303797468356
1426,Zeus and Roxanne (1997),Children's,5,1,2.5217391304347827
2209,Young and Innocent (1937),Crime|Thriller,5,1,3.3
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,5,1,3.854374633000587
2018,Bambi (1942),Animation|Children's,5,1,3.738539898132428
497,Much Ado About Nothing (1993),Comedy|Romance,5,1,4.0
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,5,1,3.9846153846153847
1296,"Room with a View, A (1986)",Drama|Romance,5,1,3.9964285714285714
1621,Soul Food (1997),Drama,5,1,3.2823529411764705
1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,5,1,3.933628318584071
596,Pinocchio (1940),Animation|Children's,5,1,3.751004016064257
762,Striptease (1996),Comedy|Crime,5,1,2.184563758389262
1051,Trees Lounge (1996),Drama,5,1,3.4183673469387754
2583,Cookie's Fortune (1999),Mystery,5,1,3.608510638297872
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,5,1,3.5555555555555554
2905,Sanjuro (1962),Action|Adventure,5,2,4.608695652173913
3885,Love & Sex (2000),Comedy|Romance,5,1,3.1153846153846154
2044,"Devil and Max Devlin, The (1981)",Comedy,5,1,2.5384615384615383
2842,Best Laid Plans (1999),Crime|Drama,5,1,3.4523809523809526
1510,"Brother's Kiss, A (1997)",Drama,3,2,2.5
412,"Age of Innocence, The (1993)",Drama,5,1,3.559322033898305
1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,5,1,3.0773993808049536
300,Quiz Show (1994),Drama,5,1,3.7588652482269502
784,"Cable Guy, The (1996)",Comedy,5,1,2.72987012987013
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,5,1,2.8947368421052633
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,5,1,2.4304347826086956
842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,5,1,2.589403973509934
1974,Friday the 13th (1980),Horror,5,1,3.0410094637223977
1034,Freeway (1996),Crime,5,1,3.6449704142011834
2682,Limbo (1999),Drama,5,1,4.056818181818182
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,5,1,3.404017857142857
1752,Hard Rain (1998),Action|Thriller,5,1,2.6553398058252426
2349,Mona Lisa (1986),Comedy|Thriller,5,1,3.6107784431137726
1489,Cats Don't Dance (1997),Animation|Children's|Musical,5,1,2.5675675675675675
406,Federal Hill (1994),Drama,4,2,3.625
787,"Gate of Heavenly Peace, The (1995)",Documentary,5,5,5.0
2962,Fever Pitch (1997),Comedy|Romance,5,1,3.4
1826,Barney's Great Adventure (1998),Adventure|Children's,4,1,1.55
2386,Jerry Springer: Ringmaster (1998),Drama,5,1,1.9661016949152543
1163,Mina Tannenbaum (1994),Drama,5,1,2.9473684210526314
2778,Never Talk to Strangers (1995),Thriller,4,1,2.5517241379310347
2945,Mike's Murder (1984),Mystery,5,1,2.6785714285714284
3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,2,2,2.0
3624,Shanghai Noon (2000),Action,5,1,3.6548672566371683
1307,When Harry Met Sally... (1989),Comedy|Romance,5,1,4.073341836734694
587,Ghost (1990),Comedy|Romance|Thriller,5,1,3.49644128113879
3296,To Sir with Love (1967),Drama,5,1,3.793103448275862
1276,Cool Hand Luke (1967),Comedy|Drama,5,1,4.253763440860215
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,5,1,3.108695652173913
2015,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,5,1,3.4526315789473685
2752,Outrageous Fortune (1987),Comedy|Mystery,5,1,2.962162162162162
3403,Raise the Titanic (1980),Drama|Thriller,5,1,2.78125
3795,"Five Senses, The (1999)",Drama,5,1,3.409090909090909
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,5,2,3.7291666666666665
2240,My Bodyguard (1980),Drama,5,1,3.508403361344538
988,Grace of My Heart (1996),Comedy|Drama,5,1,3.3768115942028984
3626,8 1/2 Women (1999),Comedy,5,1,2.4693877551020407
731,Heaven's Prisoners (1996),Mystery|Thriller,5,1,2.851063829787234
1574,Fall (1997),Romance,5,1,2.8666666666666667
914,My Fair Lady (1964),Musical|Romance,5,1,4.154088050314465
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,5,1,3.4095904095904097
2871,Deliverance (1972),Adventure|Thriller,5,1,3.9410150891632374
3252,Scent of a Woman (1992),Drama,5,1,3.7135135135135133
3359,Breaking Away (1979),Drama,5,1,4.0807692307692305
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,5,1,3.091796875
76,Screamers (1995),Sci-Fi|Thriller,5,1,2.853932584269663
2526,Meteor (1979),Sci-Fi,5,1,2.366412213740458
3435,Double Indemnity (1944),Crime|Film-Noir,5,1,4.415607985480944
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,5,1,2.276995305164319
2467,"Name of the Rose, The (1986)",Mystery,5,1,3.9012345679012346
3725,American Pop (1981),Animation|Musical,5,1,3.0714285714285716
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,5,1,3.279245283018868
1816,Two Girls and a Guy (1997),Comedy|Drama,5,1,2.9603960396039604
2678,Desert Blue (1999),Drama,5,1,3.12
1871,"Friend of the Deceased, A (1997)",Comedy|Drama,5,3,4.0
667,Bloodsport 2 (1995),Action,5,1,2.0425531914893615
3941,Sorority House Massacre (1986),Horror,5,1,2.0454545454545454
3013,Bride of Re-Animator (1990),Comedy|Horror,5,1,2.8923076923076922
1889,Insomnia (1997),Thriller,5,2,3.877551020408163
3127,Holy Smoke (1999),Drama,5,1,3.232142857142857
2032,"Barefoot Executive, The (1971)",Children's|Comedy,5,1,2.925
3346,Color Me Blood Red (1965),Horror,4,1,2.8
2758,Plenty (1985),Drama,5,1,2.838709677419355
3166,Brenda Starr (1989),Adventure,2,1,1.1666666666666667
3595,Held Up (2000),Comedy,5,1,3.0
501,Naked (1993),Drama,5,1,3.606382978723404
2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,5,1,3.3449612403100777
3270,"Cutting Edge, The (1992)",Drama,5,1,3.285
2335,"Waterboy, The (1998)",Comedy,5,1,2.926190476190476
26,Othello (1995),Drama,5,1,3.53
1235,Harold and Maude (1971),Comedy,5,1,4.164992826398852
2650,"Ghost of Frankenstein, The (1942)",Horror,5,1,2.757575757575758
2857,Yellow Submarine (1968),Animation|Musical,5,1,3.6967418546365916
3811,Breaker Morant (1980),Drama|War,5,1,4.102777777777778
3743,Boys and Girls (2000),Comedy|Romance,5,1,2.5974025974025974
2439,Affliction (1997),Drama,5,1,3.611111111111111
577,Andre (1994),Adventure|Children's,5,1,2.963636363636364
332,Village of the Damned (1995),Horror|Sci-Fi,5,1,2.546583850931677
3211,"Cry in the Dark, A (1988)",Drama,5,1,3.515151515151515
2610,Three Seasons (1999),Drama,5,1,3.8780487804878048
27,Now and Then (1995),Drama,5,1,2.9344262295081966
3133,Go West (1925),Comedy,5,1,3.7142857142857144
2754,Deadtime Stories (1987),Horror,4,1,1.8333333333333333
626,"Thin Line Between Love and Hate, A (1996)",Comedy,4,1,2.263157894736842
1493,Love and Other Catastrophes (1996),Romance,5,1,3.2941176470588234
3072,Moonstruck (1987),Comedy,5,1,3.7871690427698574
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,5,1,4.168154761904762
1927,All Quiet on the Western Front (1930),War,5,1,4.1940298507462686
1294,M*A*S*H (1970),Comedy|War,5,1,4.124658780709736
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,5,1,3.7026086956521738
2047,"Gnome-Mobile, The (1967)",Children's,5,1,3.1818181818181817
2189,I Married A Strange Person (1997),Animation,5,2,3.7142857142857144
3387,Who's Harry Crumb? (1989),Comedy,5,1,2.722543352601156
2331,Living Out Loud (1998),Comedy|Romance,5,1,3.223463687150838
2750,Radio Days (1987),Comedy|Drama,5,1,3.6982456140350877
384,Bad Company (1995),Action,5,1,2.9
831,Stonewall (1995),Drama,5,1,3.85
3744,Shaft (2000),Action|Crime,5,1,3.2422802850356294
908,North by Northwest (1959),Drama|Thriller,5,1,4.38403041825095
3528,"Prince of Tides, The (1991)",Drama|Romance,5,1,3.155763239875389
3481,High Fidelity (2000),Comedy,5,1,3.928623452294246
743,Spy Hard (1996),Comedy,5,1,2.5700934579439254
916,Roman Holiday (1953),Comedy|Romance,5,1,4.216470588235294
1135,Private Benjamin (1980),Comedy,5,1,3.189189189189189
44,Mortal Kombat (1995),Action|Adventure,5,1,2.787781350482315
2644,Dracula (1931),Horror,5,1,3.827731092436975
1350,"Omen, The (1976)",Horror,5,1,3.6234718826405867
2134,Weird Science (1985),Comedy,5,1,3.4235294117647057
3017,Creepshow 2 (1987),Horror,5,1,2.5288461538461537
